date,buyHoldSpy,smaTiming,timeSeriesMomentum,dualMomentum,meanReversion
2018-12-28,2.292574,1.847859,1.526464,1.33113,0.975748
2018-12-31,2.312655,1.864045,1.537038,1.338749,0.975123
2019-01-02,2.315061,1.865984,1.532815,1.324904,0.97524
2019-01-03,2.259817,1.867912,1.534399,1.326273,0.977223
2019-01-04,2.335511,1.8639,1.531103,1.323424,0.975123
2019-01-07,2.353925,1.862562,1.530004,1.322474,0.981837
2019-01-08,2.376041,1.861448,1.529089,1.321683,0.991061
2019-01-09,2.387146,1.862339,1.529821,1.322316,0.990545
2019-01-10,2.395567,1.862562,1.530004,1.322474,0.990663
2019-01-11,2.396492,1.863676,1.53092,1.323265,0.991256
2019-01-14,2.381871,1.863676,1.53092,1.323265,0.991256
2019-01-15,2.409169,1.864345,1.531469,1.32374,0.991612
2019-01-16,2.414999,1.8639,1.531103,1.323424,0.99302
2019-01-17,2.433321,1.863676,1.53092,1.323265,1.000554
2019-01-18,2.465709,1.862116,1.529638,1.322157,0.998715
2019-01-22,2.432395,1.863676,1.53092,1.323265,0.999552
2019-01-23,2.437485,1.86323,1.530553,1.322948,0.999313
2019-01-24,2.438781,1.864791,1.531835,1.324057,1.00015
2019-01-25,2.459416,1.863454,1.530737,1.323107,0.999433
2019-01-28,2.440724,1.863676,1.53092,1.323265,0.999552
2019-01-29,2.437485,1.864567,1.531651,1.323898,1.00003
2019-01-30,2.476073,1.86702,1.533666,1.32564,1.001346
2019-01-31,2.497818,1.868581,1.534948,1.326748,1.009139
2019-02-01,2.499022,1.866392,1.533151,1.325194,1.006947
2019-02-04,2.516603,1.866392,1.539507,1.325867,1.006947
2019-02-05,2.527152,1.866392,1.549341,1.332706,1.006947
2019-02-06,2.523821,1.867285,1.544675,1.328672,1.007429
2019-02-07,2.499762,1.868625,1.545422,1.338558,1.008152
2019-02-08,2.502816,1.869295,1.548631,1.341415,1.008514
2019-02-11,2.504203,1.868625,1.547528,1.340617,1.008064
2019-02-12,2.536405,1.868402,1.550602,1.3347,1.021027
2019-02-13,2.544641,1.867062,1.55166,1.335599,1.019274
2019-02-14,2.538996,1.869518,1.5569,1.341543,1.020615
2019-02-15,2.566666,1.868625,1.563392,1.347113,1.020127
2019-02-19,2.571107,1.869965,1.565624,1.348667,1.020859
2019-02-20,2.576289,1.869742,1.560788,1.342536,1.020737
2019-02-21,2.567128,1.869073,1.554727,1.337171,1.020372
2019-02-22,2.583044,1.870412,1.564712,1.345105,1.021103
2019-02-25,2.586561,1.870188,1.560963,1.337819,1.020981
2019-02-26,2.58471,1.871082,1.562476,1.339071,1.021468
2019-02-27,2.583599,1.870635,1.553647,1.328146,1.021225
2019-02-28,2.578786,1.870188,1.552051,1.327629,1.020981
2019-03-01,2.594888,1.868937,1.549253,1.319439,1.026335
2019-03-04,2.58545,1.86027,1.548594,1.324517,1.022602
2019-03-05,2.581934,1.85774,1.548456,1.326977,1.021702
2019-03-06,2.566294,1.846487,1.538457,1.324046,1.022435
2019-03-07,2.544826,1.83104,1.530748,1.320546,1.012859
2019-03-08,2.539737,1.827379,1.531209,1.322206,1.010834
2019-03-11,2.576566,1.853878,1.550956,1.336531,1.025492
2019-03-12,2.586282,1.860869,1.557588,1.344145,1.029359
2019-03-13,2.603402,1.873187,1.564165,1.348869,1.028453
2019-03-14,2.601737,1.871989,1.560377,1.345539,1.028699
2019-03-15,2.61459,1.881236,1.566729,1.351261,1.029067
2019-03-18,2.624071,1.888058,1.568864,1.349816,1.028821
2019-03-19,2.624721,1.888526,1.566753,1.34896,1.028699
2019-03-20,2.616821,1.882842,1.568676,1.35682,1.030172
2019-03-21,2.646378,1.904108,1.587518,1.372942,1.030172
2019-03-22,2.595445,1.867461,1.565509,1.36668,1.009315
2019-03-25,2.593493,1.866057,1.56696,1.367124,1.009387
2019-03-26,2.612824,1.879966,1.57633,1.37256,1.009267
2019-03-27,2.599162,1.870136,1.573427,1.372517,1.00298
2019-03-28,2.609014,1.877224,1.582305,1.379607,1.001858
2019-03-29,2.625465,1.889061,1.58708,1.38223,1.001263
2019-04-01,2.6566,1.911464,1.59382,1.381524,1.000238
2019-04-02,2.657902,1.9124,1.597189,1.386269,1.000714
2019-04-03,2.662084,1.915409,1.598048,1.389123,1.000238
2019-04-04,2.669148,1.920492,1.600734,1.389434,1.000476
2019-04-05,2.682067,1.929787,1.609589,1.397309,1.000357
2019-04-08,2.684112,1.931259,1.607184,1.396251,1.000118
2019-04-09,2.670357,1.921362,1.599802,1.389781,1.000238
2019-04-10,2.679465,1.927915,1.610681,1.398113,1.001072
2019-04-11,2.678721,1.92738,1.607304,1.396559,1.000476
2019-04-12,2.696846,1.940421,1.611287,1.403952,0.99988
2019-04-15,2.695079,1.93915,1.609253,1.40133,0.999999
2019-04-16,2.696846,1.940421,1.60204,1.392687,0.99988
2019-04-17,2.690246,1.935672,1.596656,1.388939,1.000238
2019-04-18,2.695545,1.939485,1.600872,1.393992,1.000476
2019-04-22,2.697869,1.941157,1.596152,1.390597,1.000595
2019-04-23,2.722125,1.95861,1.612802,1.406801,1.001072
2019-04-24,2.716085,1.954264,1.617076,1.40773,1.001669
2019-04-25,2.714411,1.953059,1.614363,1.408367,1.001669
2019-04-26,2.727052,1.962155,1.622935,1.414679,1.002741
2019-04-29,2.731327,1.965231,1.620382,1.411715,1.003311
2019-04-30,2.732721,1.966234,1.62128,1.412799,1.003023
2019-05-01,2.712181,1.951455,1.616326,1.408124,1.00214
2019-05-02,2.706325,1.947241,1.614525,1.405559,1.001661
2019-05-03,2.732815,1.966301,1.632672,1.421606,1.010464
2019-05-06,2.721568,1.958209,1.62955,1.415241,1.006305
2019-05-07,2.676118,1.925507,1.607914,1.389644,1.005779
2019-05-08,2.672401,1.922833,1.603357,1.387346,1.005659
2019-05-09,2.664315,1.917015,1.601632,1.384644,1.001611
2019-05-10,2.677698,1.926644,1.607515,1.392478,1.006642
2019-05-13,2.610407,1.878227,1.580227,1.364225,0.981344
2019-05-14,2.634015,1.895213,1.590771,1.375006,0.990219
2019-05-15,2.649445,1.906315,1.602274,1.387269,0.99602
2019-05-16,2.673982,1.92397,1.610672,1.398045,1.005244
2019-05-17,2.656694,1.911531,1.600903,1.389369,1.004479
2019-05-20,2.639127,1.898891,1.585871,1.371795,1.004001
2019-05-21,2.662921,1.916012,1.598514,1.384602,1.003523
2019-05-22,2.654742,1.910126,1.596212,1.382503,0.999438
2019-05-23,2.622305,1.886788,1.585174,1.370873,0.987226
2019-05-24,2.628254,1.891068,1.589952,1.373084,0.985887
2019-05-28,2.603809,1.873479,1.582416,1.362584,0.975732
2019-05-29,2.586336,1.860907,1.571793,1.349757,0.969184
2019-05-30,2.593399,1.86599,1.577123,1.35476,0.971831
2019-05-31,2.558453,1.840845,1.569201,1.344085,0.958735
2019-06-03,2.551946,1.836164,1.565448,1.334163,0.956297
2019-06-04,2.607341,1.833025,1.578435,1.339178,0.977055
2019-06-05,2.629926,1.833892,1.590792,1.349291,0.985519
2019-06-06,2.647027,1.832807,1.598585,1.355179,0.98395
2019-06-07,2.673516,1.83476,1.615247,1.369492,0.984999
2019-06-10,2.685785,1.833025,1.61669,1.369029,0.984067
2019-06-11,2.685135,1.832373,1.618485,1.371166,0.983717
2019-06-12,2.680394,1.833892,1.617106,1.370415,0.984533
2019-06-13,2.691455,1.835845,1.624282,1.376638,0.985581
2019-06-14,2.68848,1.835193,1.623355,1.376098,0.983506
2019-06-17,2.689503,1.834326,1.631007,1.384572,0.98388
2019-06-18,2.717664,1.834544,1.642841,1.393134,0.983013
2019-06-19,2.723799,1.838449,1.648121,1.398056,0.985106
2019-06-20,2.749823,1.839316,1.659059,1.405975,0.98557
2019-06-21,2.745826,1.838449,1.647438,1.393525,0.985106
2019-06-24,2.742463,1.839533,1.648603,1.395408,0.985686
2019-06-25,2.715565,1.839967,1.632665,1.381983,0.985919
2019-06-26,2.712858,1.837797,1.62339,1.371974,0.98395
2019-06-27,2.722476,1.839316,1.634464,1.382831,0.987439
2019-06-28,2.736486,1.839316,1.638223,1.3847,0.99252
2019-07-01,2.76133,1.838143,1.646323,1.389638,0.990894
2019-07-02,2.76852,1.841091,1.658173,1.410701,0.99148
2019-07-03,2.790655,1.855811,1.667926,1.420437,0.991715
2019-07-05,2.787479,1.853699,1.657028,1.407193,0.989723
2019-07-08,2.772163,1.843513,1.650919,1.406489,0.989254
2019-07-09,2.775619,1.845812,1.652195,1.409518,0.988902
2019-07-10,2.78888,1.854631,1.662288,1.417056,0.992638
2019-07-11,2.795419,1.858979,1.653894,1.40062,0.994965
2019-07-12,2.807934,1.867301,1.658202,1.403453,0.994088
2019-07-15,2.808867,1.867922,1.661319,1.405782,0.994324
2019-07-16,2.799808,1.861898,1.654754,1.39932,0.99397
2019-07-17,2.780756,1.849228,1.656593,1.410468,0.994911
2019-07-18,2.790935,1.855997,1.663248,1.417141,0.997558
2019-07-19,2.775432,1.845687,1.650353,1.401368,0.992017
2019-07-22,2.78225,1.850221,1.653312,1.401758,0.994454
2019-07-23,2.802142,1.86345,1.658352,1.401862,1.001564
2019-07-24,2.815313,1.872208,1.664115,1.406639,1.006272
2019-07-25,2.801863,1.863264,1.651997,1.398325,1.004671
2019-07-26,2.820635,1.875748,1.658997,1.402317,1.00479
2019-07-29,2.815498,1.872332,1.660109,1.406843,1.00479
2019-07-30,2.808587,1.867736,1.657194,1.413314,1.004908
2019-07-31,2.77786,1.847302,1.64472,1.409076,1.00479
2019-08-01,2.75367,1.831216,1.646548,1.429687,0.995035
2019-08-02,2.732937,1.817428,1.64213,1.43458,0.987543
2019-08-05,2.650748,1.762772,1.624447,1.440111,0.957845
2019-08-06,2.68792,1.787491,1.642388,1.453168,0.971277
2019-08-07,2.689509,1.788548,1.652654,1.465404,0.971851
2019-08-08,2.742276,1.823638,1.67451,1.477489,0.990918
2019-08-09,2.723597,1.811217,1.666896,1.474277,0.989343
2019-08-12,2.690442,1.789168,1.668316,1.487991,0.990393
2019-08-13,2.732284,1.816993,1.678164,1.484047,0.989227
2019-08-14,2.651496,1.763269,1.662963,1.491053,0.958988
2019-08-15,2.6585,1.767927,1.672683,1.504837,0.961522
2019-08-16,2.697727,1.794013,1.681615,1.502777,0.975709
2019-08-19,2.730229,1.815627,1.684707,1.493379,0.987464
2019-08-20,2.709308,1.801714,1.683241,1.498886,0.987174
2019-08-21,2.73135,1.816372,1.687063,1.496057,0.986246
2019-08-22,2.73051,1.815814,1.684318,1.493766,0.985781
2019-08-23,2.660369,1.769169,1.672416,1.504721,0.987406
2019-08-26,2.689789,1.788734,1.682442,1.506634,0.986942
2019-08-27,2.679233,1.781714,1.68786,1.51775,0.982082
2019-08-28,2.698101,1.794262,1.69204,1.518642,0.988998
2019-08-29,2.732564,1.81718,1.700458,1.517028,0.987544
2019-08-30,2.73135,1.816372,1.69897,1.516251,0.987892
2019-09-03,2.715379,1.805751,1.702241,1.528979,0.98866
2019-09-04,2.746199,1.826247,1.716505,1.53719,0.989474
2019-09-05,2.781503,1.849725,1.710265,1.511903,1.001205
2019-09-06,2.78365,1.851153,1.710479,1.512328,1.001978
2019-09-09,2.785052,1.852085,1.700935,1.499062,0.999913
2019-09-10,2.784398,1.85165,1.68749,1.48087,0.998263
2019-09-11,2.804198,1.864817,1.694873,1.483522,0.998263
2019-09-12,2.813911,1.871276,1.697735,1.483929,0.998027
2019-09-13,2.812043,1.870034,1.682605,1.463982,0.996377
2019-09-16,2.803357,1.864258,1.690098,1.478535,0.997202
2019-09-17,2.810456,1.868979,1.698736,1.487516,0.997673
2019-09-18,2.812136,1.870096,1.696941,1.484806,0.997272
2019-09-19,2.811949,1.869972,1.701081,1.490054,0.997206
2019-09-20,2.798664,1.861137,1.70439,1.502486,0.99727
2019-09-23,2.798007,1.8607,1.706844,1.505987,0.997859
2019-09-24,2.776052,1.846099,1.704794,1.513578,0.989031
2019-09-25,2.792471,1.857019,1.699989,1.497822,0.994881
2019-09-26,2.786655,1.853151,1.702977,1.505088,0.992808
2019-09-27,2.771642,1.843167,1.694107,1.500951,0.98746
2019-09-30,2.784496,1.851715,1.695057,1.495271,0.986939
2019-10-01,2.751375,1.829689,1.687936,1.494795,0.974212
2019-10-02,2.702773,1.797369,1.679508,1.499725,0.957003
2019-10-03,2.724916,1.812094,1.693783,1.511387,0.964844
2019-10-04,2.761789,1.836615,1.707899,1.518145,0.9779
2019-10-07,2.749874,1.828691,1.698919,1.508553,0.973681
2019-10-08,2.707183,1.800301,1.690654,1.51166,0.97328
2019-10-09,2.732891,1.817397,1.696222,1.510254,0.972708
2019-10-10,2.751375,1.829689,1.693677,1.499174,0.978314
2019-10-11,2.779899,1.848658,1.695337,1.490006,0.988456
2019-10-14,2.776802,1.846599,1.698888,1.495813,0.987584
2019-10-15,2.804293,1.86488,1.700535,1.486953,0.987352
2019-10-16,2.79979,1.861886,1.701544,1.490449,0.987817
2019-10-17,2.808047,1.867377,1.705332,1.493201,0.987817
2019-10-18,2.795755,1.859202,1.702815,1.496491,0.988167
2019-10-21,2.814707,1.871806,1.706552,1.494158,0.987701
2019-10-22,2.805513,1.865692,1.704712,1.497067,0.988051
2019-10-23,2.813676,1.87112,1.708261,1.499846,0.987934
2019-10-24,2.818274,1.874178,1.713027,1.50114,0.987934
2019-10-25,2.829814,1.881852,1.713368,1.495593,0.987352
2019-10-28,2.845765,1.89246,1.710541,1.483752,0.987002
2019-10-29,2.844921,1.891898,1.70915,1.485718,0.987235
2019-10-30,2.853646,1.897701,1.719968,1.497473,0.987817
2019-10-31,2.846046,1.892646,1.72667,1.508299,0.989565
2019-11-01,2.872411,1.91018,1.732185,1.507104,0.988981
2019-11-04,2.883952,1.917854,1.733189,1.495531,0.988281
2019-11-05,2.880761,1.915732,1.724548,1.473392,0.987581
2019-11-06,2.881419,1.91617,1.724782,1.479538,0.988165
2019-11-07,2.891552,1.922908,1.719673,1.458028,0.986997
2019-11-08,2.898683,1.927651,1.716777,1.451719,0.987114
2019-11-11,2.893147,1.923969,1.713968,1.451942,0.987349
2019-11-12,2.899245,1.928024,1.713759,1.451814,0.987464
2019-11-13,2.900185,1.928649,1.714782,1.461324,0.987931
2019-11-14,2.904406,1.931456,1.719187,1.472186,0.988865
2019-11-15,2.925423,1.945433,1.726894,1.473075,0.988515
2019-11-18,2.927582,1.946869,1.728664,1.477808,0.988981
2019-11-19,2.926737,1.946306,1.732173,1.483009,0.988865
2019-11-20,2.915854,1.939069,1.72917,1.488108,0.989332
2019-11-21,2.911162,1.935949,1.720963,1.475315,0.988865
2019-11-22,2.917635,1.940254,1.721927,1.473202,0.990075
2019-11-25,2.940248,1.955292,1.734865,1.473844,0.997748
2019-11-26,2.946911,1.959722,1.740333,1.485606,1.000009
2019-11-27,2.960046,1.968457,1.744424,1.483884,0.998419
2019-11-29,2.949068,1.961157,1.736131,1.483624,0.998772
2019-12-02,2.924016,1.944497,1.722489,1.469287,0.998466
2019-12-03,2.904406,1.931456,1.724414,1.479922,0.999882
2019-12-04,2.922328,1.943374,1.732714,1.476821,1.005052
2019-12-05,2.927582,1.946869,1.733773,1.475682,1.006859
2019-12-06,2.954322,1.964651,1.741376,1.473339,1.016055
2019-12-09,2.945033,1.958474,1.738236,1.472033,1.015039
2019-12-10,2.941749,1.95629,1.739043,1.473051,1.014559
2019-12-11,2.9501,1.961843,1.744426,1.482892,1.015399
2019-12-12,2.975527,1.978753,1.749118,1.476703,1.023135
2019-12-13,2.977309,1.979937,1.754535,1.486223,1.023322
2019-12-16,2.997764,1.993541,1.76393,1.486706,1.022718
2019-12-17,2.99842,1.993976,1.764421,1.4862,1.02296
2019-12-18,2.998608,1.994102,1.766688,1.482546,1.023081
2019-12-19,3.010899,2.002275,1.77307,1.487706,1.023286
2019-12-20,3.024101,2.011055,1.776849,1.490857,1.023286
2019-12-23,3.02872,2.014126,1.778022,1.492974,1.023044
2019-12-24,3.028815,2.014189,1.78176,1.499349,1.023165
2019-12-26,3.044938,2.024912,1.791232,1.508891,1.023528
2019-12-27,3.044183,2.024409,1.792326,1.508841,1.024255
2019-12-30,3.027399,2.013248,1.786124,1.504774,1.024618
2019-12-31,3.034754,2.018139,1.787235,1.501756,1.024496
2020-01-02,3.063135,2.037013,1.800187,1.519446,1.033053
2020-01-03,3.039941,2.021588,1.799219,1.513107,1.025231
2020-01-06,3.051539,2.029301,1.803397,1.518882,1.023842
2020-01-07,3.042958,2.023595,1.798903,1.511743,1.023842
2020-01-08,3.059176,2.034379,1.798653,1.519761,1.023359
2020-01-09,3.079919,2.048174,1.802319,1.527212,1.02348
2020-01-10,3.071056,2.04228,1.805312,1.528336,1.023721
2020-01-13,3.092176,2.056325,1.81327,1.543845,1.0236
2020-01-14,3.087461,2.05319,1.812978,1.539106,1.023721
2020-01-15,3.094438,2.05783,1.816219,1.545107,1.024205
2020-01-16,3.120179,2.074947,1.824958,1.558441,1.024205
2020-01-17,3.129891,2.081406,1.827274,1.563123,1.024567
2020-01-21,3.123762,2.07733,1.821476,1.56682,1.024809
2020-01-22,3.12414,2.077581,1.820685,1.564768,1.025051
2020-01-23,3.127722,2.079964,1.820726,1.571437,1.025413
2020-01-24,3.099908,2.061467,1.811335,1.560566,1.015269
2020-01-27,3.050218,2.028422,1.790348,1.538975,1.01533
2020-01-28,3.082181,2.049679,1.799078,1.554283,1.014852
2020-01-29,3.079636,2.047986,1.800459,1.552796,1.012999
2020-01-30,3.08963,2.054632,1.797101,1.556701,1.016286
2020-01-31,3.033529,2.017324,1.777664,1.53272,1.016585
2020-02-03,3.056063,2.03231,1.782543,1.54592,1.016286
2020-02-04,3.102641,2.063285,1.800076,1.558114,1.01521
2020-02-05,3.138471,2.087112,1.808291,1.560145,1.014492
2020-02-06,3.149032,2.094135,1.814309,1.568728,1.014731
2020-02-07,3.132248,2.082973,1.807426,1.570217,1.015329
2020-02-10,3.155632,2.098524,1.818563,1.581899,1.015807
2020-02-11,3.161101,2.102161,1.82488,1.580247,1.015329
2020-02-12,3.181466,2.115704,1.834046,1.586103,1.01485
2020-02-13,3.178073,2.113447,1.833043,1.58689,1.01509
2020-02-14,3.183164,2.116833,1.837222,1.591568,1.015568
2020-02-18,3.174961,2.111378,1.837522,1.594037,1.015927
2020-02-19,3.190141,2.121473,1.842672,1.601635,1.016047
2020-02-20,3.177035,2.112757,1.840678,1.598667,1.016286
2020-02-21,3.144317,2.090999,1.835441,1.58792,1.017123
2020-02-24,3.040035,2.021651,1.79667,1.557856,1.018798
2020-02-25,2.947915,1.96039,1.761394,1.530765,0.986907
2020-02-26,2.937072,1.95318,1.758624,1.528815,0.983277
2020-02-27,2.805163,1.865459,1.70895,1.485938,0.939117
2020-02-28,2.793378,1.857621,1.694094,1.495429,0.935171
2020-03-02,2.914349,1.938069,1.736972,1.539072,0.97567
2020-03-03,2.830904,1.943831,1.729551,1.546199,0.947734
2020-03-04,2.949895,1.944056,1.770642,1.563134,0.946896
2020-03-05,2.851836,1.948129,1.751428,1.571528,0.94888
2020-03-06,2.804692,1.950392,1.747573,1.590152,0.949982
2020-03-09,2.585661,1.961026,1.667922,1.568573,0.955162
2020-03-10,2.719456,1.952429,1.699321,1.55921,1.003631
2020-03-11,2.586886,1.950166,1.630296,1.515597,0.954706
2020-03-12,2.33938,1.949713,1.512843,1.452254,0.863362
2020-03-13,2.539365,1.952202,1.579631,1.467544,0.937168
2020-03-16,2.261499,1.95537,1.459483,1.435029,0.83462
2020-03-17,2.383602,1.950844,1.504045,1.445894,0.879682
2020-03-18,2.262913,1.948356,1.426389,1.394444,0.835141
2020-03-19,2.267722,1.95175,1.434835,1.401101,0.836916
2020-03-20,2.169996,1.956954,1.42185,1.424927,0.80085
2020-03-23,2.114513,1.959216,1.422428,1.465828,0.780374
2020-03-24,2.306095,1.956501,1.510774,1.518282,0.851078
2020-03-25,2.340617,1.958764,1.530405,1.506456,0.863819
2020-03-26,2.477285,1.961026,1.592655,1.54181,0.863953
2020-03-27,2.403498,1.960574,1.573694,1.534533,0.863753
2020-03-30,2.481553,1.96148,1.601786,1.55118,0.864152
2020-03-31,2.444565,1.961026,1.576078,1.5261,0.863953
2020-04-01,2.334547,1.962295,1.530354,1.516424,0.864512
2020-04-02,2.388418,1.962748,1.551541,1.533159,0.864711
2020-04-03,2.353895,1.962295,1.547985,1.538768,0.851348
2020-04-06,2.511998,1.960936,1.597827,1.558079,0.90853
2020-04-07,2.514559,1.960482,1.58918,1.545749,0.909456
2020-04-08,2.598968,1.961615,1.591855,1.533241,0.909072
2020-04-09,2.638518,1.962295,1.607448,1.554661,0.909387
2020-04-13,2.614428,1.962522,1.617529,1.560888,0.909492
2020-04-14,2.691534,1.962522,1.645089,1.566838,0.909492
2020-04-15,2.634345,1.963201,1.650527,1.583593,0.909807
2020-04-16,2.647053,1.963654,1.666335,1.591901,0.910017
2020-04-17,2.718565,1.962975,1.653417,1.565776,0.909702
2020-04-20,2.670669,1.962975,1.65525,1.577653,0.909702
2020-04-21,2.589579,1.963428,1.638073,1.582201,0.909912
2020-04-22,2.647053,1.962748,1.659438,1.589681,0.909597
2020-04-23,2.646864,1.962522,1.666701,1.601813,0.908622
2020-04-24,2.683758,1.962522,1.674385,1.60026,0.921287
2020-04-27,2.722453,1.962522,1.664779,1.580053,0.920366
2020-04-28,2.709934,1.963201,1.658243,1.585627,0.920685
2020-04-29,2.780876,1.962975,1.678034,1.5859,0.920578
2020-04-30,2.754985,1.966373,1.661139,1.562275,0.922172
2020-05-01,2.68205,1.963471,1.653692,1.573785,0.920811
2020-05-04,2.689448,1.963471,1.658743,1.578747,0.920811
2020-05-05,2.714296,1.963243,1.666379,1.583576,0.928397
2020-05-06,2.695897,1.963924,1.654043,1.571523,0.922104
2020-05-07,2.728428,1.965284,1.677613,1.595061,0.921821
2020-05-08,2.773573,1.964831,1.682327,1.592239,0.921608
2020-05-11,2.774142,1.96415,1.680268,1.589532,0.921289
2020-05-12,2.71885,1.964604,1.669046,1.585938,0.921502
2020-05-13,2.670764,1.964604,1.663378,1.588107,0.921502
2020-05-14,2.702726,1.96415,1.680826,1.603983,0.931608
2020-05-15,2.71515,1.965284,1.686776,1.609096,0.935891
2020-05-18,2.797852,1.963697,1.69503,1.603257,0.964398
2020-05-19,2.769116,1.964831,1.69529,1.609074,0.96399
2020-05-20,2.816157,1.964831,1.713228,1.622663,0.96399
2020-05-21,2.796715,1.964378,1.700433,1.61024,0.963768
2020-05-22,2.802026,1.964378,1.707781,1.618497,0.963768
2020-05-26,2.836549,1.964378,1.700094,1.602137,0.963768
2020-05-27,2.878753,1.963924,1.708723,1.605034,0.963545
2020-05-28,2.873442,1.964831,1.707237,1.60416,0.96399
2020-05-29,2.886246,1.964831,1.721582,1.619748,0.96399
2020-06-01,2.897912,1.964605,1.723696,1.620219,0.963879
2020-06-02,2.921906,1.978907,1.725797,1.61838,0.963879
2020-06-03,2.960792,2.005243,1.719782,1.60368,0.9631
2020-06-04,2.953015,1.999976,1.713938,1.597818,0.963323
2020-06-05,3.028699,2.051234,1.721676,1.593785,0.962988
2020-06-08,3.065308,2.076028,1.736531,1.605699,0.962765
2020-06-09,3.042452,2.060548,1.745556,1.620817,0.9631
2020-06-10,3.025475,2.049051,1.76108,1.643051,0.963656
2020-06-11,2.851059,1.930924,1.719029,1.622315,0.963211
2020-06-12,2.885203,1.954049,1.724057,1.622165,0.973783
2020-06-15,2.912138,1.972291,1.732795,1.62808,0.982874
2020-06-16,2.96819,2.010253,1.741717,1.628811,1.001792
2020-06-17,2.95586,2.001903,1.743918,1.63381,1.001137
2020-06-18,2.956999,2.002674,1.749025,1.63998,1.001022
2020-06-19,2.9401,1.991229,1.751628,1.646359,1.001253
2020-06-22,2.958961,2.004003,1.762573,1.656555,1.006675
2020-06-23,2.972583,2.013228,1.769051,1.66213,1.011309
2020-06-24,2.896756,1.961874,1.751854,1.65472,0.985512
2020-06-25,2.927811,1.982906,1.761717,1.661228,0.984527
2020-06-26,2.85827,1.935809,1.747535,1.65655,0.984868
2020-06-29,2.900281,1.964261,1.757583,1.661134,0.985096
2020-06-30,2.937432,1.989422,1.771641,1.671757,0.984982
2020-07-01,2.958008,2.003357,1.777069,1.674682,0.984652
2020-07-02,2.974297,2.014389,1.783952,1.680257,0.985107
2020-07-06,3.020214,2.045487,1.802646,1.695087,0.984766
2020-07-07,2.989063,2.02439,1.804072,1.702702,0.984993
2020-07-08,3.011925,2.039873,1.814462,1.711436,0.984993
2020-07-09,2.994778,2.028261,1.821696,1.723782,0.98522
2020-07-10,3.025357,2.048971,1.825986,1.723327,0.98488
2020-07-13,2.999161,2.031229,1.814719,1.714123,0.98488
2020-07-14,3.038026,2.057551,1.826578,1.721654,0.984993
2020-07-15,3.065937,2.076454,1.829974,1.720649,0.985107
2020-07-16,3.055841,2.069616,1.823194,1.714039,0.985107
2020-07-17,3.064699,2.075616,1.827844,1.718211,0.985335
2020-07-20,3.089467,2.09239,1.847827,1.738629,0.985107
2020-07-21,3.09604,2.096842,1.849839,1.73992,0.985335
2020-07-22,3.113663,2.108777,1.862514,1.752514,0.98522
2020-07-23,3.076512,2.083616,1.854344,1.749235,0.98522
2020-07-24,3.056697,2.070196,1.850906,1.748665,0.985335
2020-07-27,3.078988,2.085293,1.86996,1.768417,0.984993
2020-07-28,3.05946,2.072067,1.86818,1.769911,0.977761
2020-07-29,3.097087,2.097551,1.88202,1.780137,0.989786
2020-07-30,3.086038,2.090067,1.882422,1.782762,0.986255
2020-07-31,3.110424,2.106583,1.898514,1.798385,0.994048
2020-08-03,3.132048,2.121229,1.906372,1.804143,0.993054
2020-08-04,3.144146,2.129422,1.925699,1.824904,0.993169
2020-08-05,3.163674,2.142648,1.933439,1.82674,0.99294
2020-08-06,3.184822,2.156971,1.949651,1.846289,0.99294
2020-08-07,3.187108,2.158519,1.928627,1.825307,0.992825
2020-08-10,3.196635,2.164971,1.926039,1.81788,0.992595
2020-08-11,3.170247,2.147099,1.88925,1.766664,0.992366
2020-08-12,3.214448,2.177035,1.903904,1.77337,0.992137
2020-08-13,3.208637,2.1731,1.907893,1.782361,0.992022
2020-08-14,3.208732,2.173164,1.903633,1.776782,0.992137
2020-08-17,3.218925,2.180067,1.923298,1.797995,0.992252
2020-08-18,3.225879,2.184777,1.933618,1.813449,0.993403
2020-08-19,3.212447,2.17568,1.910029,1.786523,0.99241
2020-08-20,3.22245,2.182455,1.921402,1.804284,0.99241
2020-08-21,3.233881,2.190197,1.926571,1.807238,0.992295
2020-08-24,3.26665,2.21239,1.934339,1.806612,0.99218
2020-08-25,3.278081,2.220132,1.940132,1.80747,0.992295
2020-08-26,3.310946,2.24239,1.95643,1.825136,0.992295
2020-08-27,3.318185,2.247293,1.941607,1.805858,0.99218
2020-08-28,3.339619,2.26181,1.957646,1.818933,0.992525
2020-08-31,3.327521,2.253616,1.954226,1.829277,0.992869
2020-09-01,3.358862,2.274842,1.976192,1.847399,0.992628
2020-09-02,3.407445,2.307746,1.986637,1.853435,0.992742
2020-09-03,3.290179,2.228325,1.940788,1.795843,0.992628
2020-09-04,3.263316,2.210132,1.929076,1.784631,0.992284
2020-09-08,3.174153,2.149745,1.896001,1.738638,0.992399
2020-09-09,3.236834,2.192197,1.924409,1.772734,1.011004
2020-09-10,3.18063,2.154131,1.903455,1.748788,0.993449
2020-09-11,3.182249,2.155228,1.905798,1.745007,0.993955
2020-09-14,3.224164,2.183616,1.929302,1.76739,1.007047
2020-09-15,3.240454,2.194648,1.938472,1.777307,1.012135
2020-09-16,3.227593,2.185938,1.935165,1.767187,1.011239
2020-09-17,3.199206,2.166713,1.924999,1.74957,1.011006
2020-09-18,3.162374,2.141768,1.912749,1.736178,1.011123
2020-09-21,3.127179,2.117931,1.887249,1.7195,0.998858
